id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
517265	-283650	-283600	50	1130837514037483492558	2393484433	2993.96	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517268	-283650	-283600	50	1012845783655751960379	2143747962	2681.57	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517272	-283650	-283600	50	700709999999999986925	1566622793	1938.70	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517303	-283650	-283600	50	806870278672393705614	3452607277	3881.06	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517328	-283600	-283550	50	2976412541077646863978	2397992721	3978.47	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517332	-283600	-283550	50	2322030870917507388651	1870780024	3103.78	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517333	-283950	-283200	750	63394492173359876821	31747985	65.41	0.00	0.00	0.00	10	10	100	0.06	0.0000	0.0000	0.0000	0.0000	0x2187Db6A6246A2eD97D99ec238f41D39545E62F6	0	0	0	0	0	7	7	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517335	-283600	-283550	50	2275597414519999974385	1833370193	3041.71	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517339	-283600	-283550	50	2037082515281816978772	1641206982	2722.90	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517340	-283600	-283550	50	1885830873830202318897	1519348762	2520.72	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517343	-283600	-283550	50	1474493363085923687477	1187948345	1970.90	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517370	-283650	-283600	50	136533205336491137232	3762177444	3834.68	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517372	-283650	-283600	50	105907875705523097348	2918295371	2974.53	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517373	-284150	-283150	1000	660603882017866835767	387709265	738.49	0.00	0.00	0.00	47	47	100	0.00	0.0000	0.0000	0.0000	0.0000	0x9B51bd50B7773b0D1DBbA5cd461f4f8f809861D1	0	0	0	0	0	10	9	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517374	-283650	-283600	50	104284297085013909505	2873557603	2928.93	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517376	-283650	-283600	50	343206437265377871639	2451344276	2633.59	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517380	-283650	-283600	50	618506936991454695362	2123460296	2451.89	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517389	-283650	-283600	50	483599158619334126866	1660294414	1917.09	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517438	-283650	-283550	100	2167540166966901433730	3442983291	4593.95	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xc5A561bf0D9459383eD77809C9E97d570b64A7C9	1	-887272	887272	0	0	1	0	25	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517444	-283600	-283550	50	3768245321810018727144	2083989593	4084.93	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517446	-283600	-283550	50	3237278137746185463301	1790343614	3509.34	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517447	-283600	-283550	50	2638689009492909976576	1641767631	3042.91	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517484	-283600	-283550	50	4476961436900100430404	451708084	2828.97	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517533	-283650	-283600	50	5306530327740775029070	1325809431	4143.58	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517535	-283650	-283600	50	4551589080685694536397	1137191226	3554.09	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517540	-283650	-283600	50	4630462630282815181943	369841123	2828.62	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517558	-283750	-283600	150	3145674757340151980311	1807404082	3477.76	0.00	0.00	0.00	1	1	100	0.08	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	1	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517567	-283800	-283600	200	1716474053325307209861	1327781277	2239.23	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517583	-283700	-283650	50	5269802045217792800488	363654816	3161.92	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517673	-283750	-283700	50	3151059924715778471254	1071526445	2744.74	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517676	-283750	-283700	50	2293505310842024423562	779912680	1997.76	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517716	-284000	-283600	400	922795602213260941897	470768133	960.77	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0xdbC2849A797594415F60a01362bd21392c88DDB5	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517743	-283950	-283750	200	2285698268437185425254	2135810030	3349.52	0.00	0.00	0.00	1	1	100	0.04	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517925	-284100	-283750	350	5822570891552454859462	2763337761	5855.12	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x6d8d5980505077FAf65D1FA85ac33e8D5623B57c	1	-887272	887272	0	0	3	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
517970	-284050	-283850	200	2246852930877023291867	1765290055	2958.37	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518023	-284250	-283750	500	877107236605930736939	420455776	886.20	0.00	0.00	0.00	3	3	100	0.00	0.0000	0.0000	0.0000	0.0000	0x3B0428334bACC4750b5a71EbfBB2cC3D72A7bFE3	1	-887272	887272	100	100	5	4	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518027	-284400	-283600	800	284565103720906204824	134888938	285.99	0.00	0.00	0.00	41	41	100	0.01	0.0000	0.0000	0.0000	0.0000	0x99637c54E8F50784C71f190c840A60715892899c	0	0	0	0	0	8	7	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518035	-284650	-283250	1400	16926095224449899822162	6978307458	15966.06	0.00	0.00	0.00	40	40	100	0.01	0.0000	0.0000	0.0000	0.0000	0x2435782Ae15482c9BF7E73FbFf8B33EaeC5cbd2F	1	-887272	887272	0	0	13	14	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518042	-284250	-283750	500	3920533000584445585649	1942873157	4024.68	0.00	0.00	0.00	2	2	100	0.00	0.0000	0.0000	0.0000	0.0000	0xd3aA2FEA39ACf07EA49524303a9729DA891D9205	1	-887272	887272	0	0	5	4	50	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518292	-284000	-283950	50	4052440043420710581713	1855671605	4007.52	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518296	-284100	-283900	200	2619843383963521577603	2020524118	3411.66	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518299	-284100	-283900	200	2108287657805320054562	1625992640	2745.49	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518310	-284000	-283950	50	3795971243497771030017	60769749	2076.43	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518327	-284300	-283650	650	1296302812441680863070	521686152	1210.02	0.00	0.00	0.00	3	3	100	0.00	0.0000	0.0000	0.0000	0.0000	0x5A027967014746874c768192E73a99A72dc8ec36	1	-887272	887272	0	0	6	6	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518332	-284300	-283700	600	1100565837841081952470	516494956	1100.90	0.00	0.00	0.00	2	2	100	0.00	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518371	-284300	-283750	550	1850406844168688919929	956951110	1939.52	0.00	0.00	0.00	3	3	100	0.00	0.0000	0.0000	0.0000	0.0000	0x0478725dEab7BbFf372aD98e0aE2cbB92b6E2910	0	0	0	0	0	5	5	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518380	-284400	-283650	750	7163179898193743948820	3597192338	7400.84	0.00	0.00	0.00	14	14	100	0.06	0.0000	0.0000	0.0000	0.0000	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	-269393	50	100	7	7	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518397	-284950	-283150	1800	526723522806853198618	249306667	529.00	0.00	0.00	0.00	167	167	100	0.00	0.0000	0.0000	0.0000	0.0000	0xB3e3FC7D3CF264EE8291abAcEd4DAa7a072e1012	1	-887272	887272	0	0	18	17	300	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518435	-284050	-284000	50	3334058803661326392972	259458160	2029.84	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518445	-285400	-282750	2650	853672549592999422490	398827499	852.13	0.00	0.00	0.00	104	104	100	0.60	0.0000	0.0000	0.0000	0.0000	0x3cf65C0133962069bdcc461C3009b51a39f71074	1	-887272	887272	0	0	26	26	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518464	-284100	-284050	50	5051792706354053242235	1362234054	4044.74	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518468	-284400	-283800	600	3295288014539848334600	1714489844	3464.29	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x576142eAd1fDbbf3be8b2b037B9834234181bBF8	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518473	-284200	-284000	200	2444197937397065768470	1646628392	2944.50	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518487	-284250	-283950	300	221779631133689927970	201756784	319.52	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	3	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518505	-284150	-283950	200	750481564079129090854	509263990	907.77	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xB130b21bc96ed03Ef7D9ea3a68bF6821DAe09CDa	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518509	-284350	-283750	600	651839225400555002788	342004152	688.13	0.00	0.00	0.00	2	2	100	0.00	0.0000	0.0000	0.0000	0.0000	0x586405023b8c016eFfBc8E71D550ef5b1A7D68ef	1	-887272	887272	0	0	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518517	-284550	-283550	1000	11180255930101636986695	5575178217	11511.89	0.00	0.00	0.00	5	5	100	0.00	0.0000	0.0000	0.0000	0.0000	0xf22A98E600b082E5b03433e26F117a6B1177049f	0	0	0	0	0	10	9	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518526	-284450	-282650	1800	5839762327861268140821	814774050	3915.69	0.00	0.00	0.00	14	14	100	0.06	0.0000	0.0000	0.0000	0.0000	0x6a11bB73e28ac9DdAbEBd905b83A3d8A91D9455b	1	-887272	887272	0	0	8	27	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518531	-284050	-284000	50	4363003410431227632390	477611773	2794.37	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518533	-284250	-283850	400	916499302677773716196	466019672	952.68	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xdbC2849A797594415F60a01362bd21392c88DDB5	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518535	-284300	-283800	500	465971891524070777666	232437591	479.87	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x8De8ED375F3a83bC4288421536626cA5C779Ce8A	1	-887272	887272	0	0	5	4	50	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518549	-284050	-284000	50	6449759999999999984596	706046047	4130.87	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518594	-284200	-283850	350	77806154910314897812	27946856	69.26	0.00	0.00	0.00	13	10	77	0.09	0.0000	0.0000	0.0000	0.0000	0xa77365eCF0a4E70226d277f8E194E801Fd3431a1	0	0	0	0	0	3	3	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518776	-284150	-283800	350	2718629927108025015190	626062693	2069.66	0.00	0.00	0.00	3	3	100	0.00	0.0000	0.0000	0.0000	0.0000	0x36980F0722e13CB4219248004b6938a3a53DF680	0	0	0	0	0	3	3	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518871	-284100	-283900	200	2051300047276826158840	1819751649	2908.99	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518876	-284000	-283950	50	2013959999999999995042	1559902176	2629.31	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518881	-284000	-283950	50	1463819999999999962768	1111896487	1889.18	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518944	-283950	-283900	50	6852947843137058186341	491514891	4130.43	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518948	-283950	-283900	50	4629355468307468234035	332031879	2790.22	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518955	-283950	-283900	50	3326563426001872280039	239196274	2005.60	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
518984	-284050	-283850	200	726875967942564495422	515988493	901.96	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xB130b21bc96ed03Ef7D9ea3a68bF6821DAe09CDa	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519118	-283850	-283800	50	7002700241294045295420	392672296	4111.11	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519122	-283950	-283750	200	3254754580589448413246	1705971820	3434.25	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519126	-283950	-283750	200	2787496370607314298405	1461059548	2941.22	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519131	-283950	-283750	200	2619462384752822535893	1372984937	2763.92	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519135	-283850	-283800	50	4730209999999999941580	265243743	2776.99	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519143	-283850	-283800	50	3400899999999999958908	190703467	1996.58	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519164	-284050	-283650	400	938999999999999994713	447303100	945.91	0.00	0.00	0.00	2	2	100	0.02	0.0000	0.0000	0.0000	0.0000	0xdbC2849A797594415F60a01362bd21392c88DDB5	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519185	-284050	-283750	300	250375785813078921052	186819233	319.77	0.00	0.00	0.00	11	11	100	0.02	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	3	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519314	-283950	-283900	50	1372944722694413521947	3025061677	3754.10	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519315	-283950	-283900	50	926971712719688154532	2042432268	2534.65	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519322	-283950	-283900	50	665960822236952188083	1467336979	1820.96	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519465	-284000	-283950	50	3523943700215994051394	1994110463	3865.32	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x20fFBe8B5138b5D662632D3701DfCd9C23b0A280	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519472	-284100	-283900	200	2502085906199102117560	2042344798	3370.95	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x694a704266101A2431FB3042F5233fec4d93d18c	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519480	-284100	-283900	200	2141215285651660556025	1748458297	2885.44	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x5f1af9fcf8AF095870f854ea2a3859ebF6618267	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519482	-284100	-283900	200	2012377165214273865137	1643302245	2711.87	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0x53Bd59BF5f6c01eAaCbCBEB9C60A8093EC9B8Ff2	1	-887272	887272	0	0	2	1	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519484	-284000	-283950	50	2386147593595513061445	1352362652	2619.41	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xBDF757557880331fb806d61e6A8A16224cFF037B	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
519493	-284000	-283950	50	1726226296796766335539	964699167	1881.33	0.00	0.00	0.00	1	1	100	0.02	0.0000	0.0000	0.0000	0.0000	0xAA6182c234aE628dFd409a973F110f95EC5acCE3	1	-887272	887272	0	0	0	0	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
