position_id	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	price_impact_bp	slippage_bp
61352	False	0	0	0	0	0	0	0	0	0
61372	False	0	0	0	0	0	0	0	0	0
61377	False	0	0	0	0	1	1	0	0	0
61384	True	-887272	887272	0	0	3	2	300	50	50
61503	False	0	0	0	0	0	0	0	0	0
52751	False	0	0	0	0	0	0	0	0	0
61542	False	0	0	0	0	0	0	0	0	0
61586	False	0	0	0	0	0	0	0	0	0
61612	False	0	0	0	0	0	0	0	0	0
61614	True	-887272	887272	0	0	1	0	100	50	50
61619	False	0	0	0	0	1	1	0	0	0
61628	False	0	0	0	0	0	0	0	0	0
61629	False	0	0	0	0	0	0	0	0	0
61635	False	0	0	0	0	7	6	0	0	0
61683	False	0	0	0	0	5	4	0	0	0
61689	True	-887272	887272	0	0	0	0	100	50	50
61740	True	-887272	887272	0	0	1	0	100	50	50
61747	True	-887272	887272	0	0	0	0	100	50	50
61789	True	-887272	887272	20	20	5	4	100	50	50
61789	True	-887272	887272	10	10	5	4	100	50	50
61851	False	0	0	0	0	5	4	0	0	0
61875	True	-887272	887272	0	0	0	0	300	300	300
61877	False	0	0	0	0	0	0	0	0	0
61919	False	0	0	0	0	0	0	0	0	0
61922	False	0	0	0	0	0	0	0	0	0
61940	False	0	0	0	0	5	4	0	0	0
61968	True	-887272	887272	0	0	1	0	2000	50	50
61980	True	-887272	887272	0	0	15	14	100	50	50
62045	True	-887272	887272	10	10	4	3	100	50	50
62096	False	0	0	0	0	10	9	0	0	0
62110	False	0	0	0	0	0	0	0	0	0
62126	False	0	0	0	0	4	4	0	0	0
62183	True	-887272	887272	0	0	1	0	2000	50	50
62189	False	0	0	0	0	0	0	0	0	0
62192	False	0	0	0	0	1	1	0	0	0
62261	False	0	0	0	0	0	0	0	0	0
62294	True	-887272	887272	10	10	4	3	100	50	50
62308	True	-887272	887272	0	0	1	1	1000	500	500
62309	True	-887272	887272	0	0	0	0	2500	2500	300
62362	False	0	0	0	0	3	2	0	0	0
62479	True	-887272	887272	0	0	0	0	2500	2500	300
62504	True	-887272	887272	0	0	0	0	2500	2500	300
62524	False	0	0	0	0	0	0	0	0	0
62675	False	0	0	0	0	0	0	0	0	0
62683	True	-887272	887272	0	0	0	0	300	300	300
62711	True	-887272	887272	10	10	2	2	100	50	50
62738	True	-887272	887272	0	0	0	0	2500	2500	300
62767	False	0	0	0	0	0	0	0	0	0
62782	True	-887272	887272	0	0	0	0	2500	2500	300
62795	False	0	0	0	0	0	0	0	0	0
62831	True	-887272	887272	0	0	0	0	100	50	50
62840	True	-887272	887272	0	0	0	0	2500	2500	300
62883	True	-887272	887272	0	0	0	0	2500	2500	300
62905	True	-887272	887272	0	0	0	0	2500	2500	300
62927	False	0	0	0	0	0	0	0	0	0
62961	True	-887272	887272	0	0	2	2	200	100	100
62970	True	-887272	887272	0	0	0	0	2500	2500	300
62986	True	-887272	887272	10	10	2	2	100	50	50
62994	True	-887272	887272	0	0	0	0	2500	2500	300
63033	False	0	0	0	0	0	0	0	0	0
63064	True	-887272	887272	0	0	2	1	100	50	50
63074	True	-887272	887272	0	0	0	0	100	50	50
63085	True	-887272	887272	0	0	6	5	100	50	50
63177	True	-887272	887272	0	0	0	0	2500	2500	300
63199	True	-887272	887272	0	0	0	0	2500	2500	300
63208	True	-887272	887272	0	0	3	2	300	50	50
63209	True	-887272	887272	0	0	7	6	100	50	50
63212	True	-887272	887272	0	0	0	0	2500	2500	300
63216	True	-887272	887272	0	0	0	0	2500	2500	300
63235	True	-887272	887272	0	0	0	0	2500	2500	300
63257	True	-887272	887272	0	0	0	0	2500	2500	300
63273	False	0	0	0	0	0	0	0	0	0
63277	False	0	0	0	0	3	2	0	0	0
63278	False	0	0	0	0	0	0	0	0	0
63295	True	-887272	887272	0	0	8	7	1000	500	500
63326	True	-887272	887272	0	0	0	0	2500	2500	300
63332	True	-887272	887272	0	0	0	0	2500	2500	300
63333	True	-887272	887272	0	0	2	1	100	50	50
63333	True	-887272	887272	0	0	2	1	100	50	50
63359	True	-887272	887272	0	0	0	0	2500	2500	300
63368	False	0	0	0	0	0	0	0	0	0
63369	True	-887272	887272	0	0	0	0	2500	2500	300
63376	True	-887272	887272	0	0	7	6	100	50	50
63387	True	-887272	887272	0	0	0	0	100	50	50
63402	True	-887272	887272	0	0	0	0	2500	2500	300
63409	False	0	0	0	0	10	9	0	0	0
63427	True	-887272	887272	0	0	8	7	1000	500	500
63434	True	-887272	887272	0	0	3	2	300	50	50
63442	True	-887272	887272	0	0	0	0	2500	2500	300
63447	True	-887272	887272	0	0	0	0	2500	2500	300
63456	True	-887272	887272	0	0	0	0	2500	2500	300
63466	True	-887272	887272	0	0	8	7	1000	500	500
63485	True	-887272	887272	0	0	0	0	2500	2500	300
63491	True	-887272	887272	0	0	7	6	100	50	50
63500	True	-887272	887272	0	0	0	0	2500	2500	300
62961	True	-887272	887272	0	0	2	2	200	100	100
63502	False	0	0	0	0	0	0	0	0	0
63524	True	-887272	887272	10	10	2	2	100	50	50
63542	True	-887272	887272	0	0	3	2	300	50	50
63544	True	-887272	887272	0	0	27	2	100	50	50
63545	True	-887272	887272	0	0	0	0	2500	2500	300
63553	True	-887272	887272	0	0	0	0	2500	2500	300
63580	True	-887272	887272	0	0	2	2	200	100	100
63593	True	-887272	887272	0	0	0	0	2500	2500	300
63632	True	-887272	887272	0	0	0	0	2500	2500	300
63681	False	0	0	0	0	0	0	0	0	0
63689	False	0	0	0	0	8	7	0	0	0
63681	False	0	0	0	0	0	0	0	0	0
63689	True	-887272	887272	0	0	8	7	100	50	50
63765	True	-887272	887272	0	0	0	0	2500	2500	300
63774	True	-887272	887272	0	0	0	0	2500	2500	300
63870	False	0	0	0	0	4	3	0	0	0
63873	True	-887272	887272	0	0	0	0	2500	2500	300
63883	True	-887272	887272	0	0	0	0	2500	2500	300
63896	True	-887272	887272	0	0	0	0	100	50	50
63898	False	0	0	0	0	2	2	0	0	0
63900	False	0	0	0	0	0	0	0	0	0
63909	True	-887272	887272	0	0	0	0	2500	2500	300
63923	True	-887272	887272	0	0	0	0	2500	2500	300
63970	False	0	0	0	0	2	1	0	0	0
63984	True	-887272	887272	0	0	0	0	100	50	50
63997	False	0	0	0	0	0	0	0	0	0
64004	True	-887272	887272	0	0	0	0	2500	2500	300
64027	True	-887272	887272	0	0	2	1	100	50	50
64033	False	0	0	0	0	0	0	0	0	0
64048	True	-887272	887272	0	0	27	2	100	50	50
64050	True	-887272	887272	0	0	0	0	2500	2500	300
64058	True	-887272	887272	0	0	0	0	2500	2500	300
64073	True	-887272	887272	0	0	0	0	2500	2500	300
64078	False	0	0	0	0	1	1	0	0	0
64086	False	0	0	0	0	4	3	0	0	0
64092	True	-887272	887272	0	0	0	0	2500	2500	300
64096	True	-887272	887272	0	0	3	2	100	50	50
64100	False	0	0	0	0	0	0	0	0	0
64138	True	-887272	887272	10	10	2	2	100	50	50
64147	True	-887272	887272	0	0	1	0	100	50	50
64152	False	0	0	0	0	0	0	0	0	0
64153	True	-887272	887272	0	0	27	2	100	50	50
64155	True	-887272	887272	0	0	1	0	100	50	50
64163	True	-887272	887272	0	0	1	0	100	50	50
64189	True	-887272	887272	0	0	1	0	100	50	50
64202	True	-887272	887272	0	0	1	0	100	50	50
64213	True	-887272	887272	0	0	1	0	100	50	50
64216	True	-887272	887272	0	0	2	2	200	100	100
64271	True	-887272	887272	0	0	2	1	100	50	50
64298	False	0	0	0	0	0	0	0	0	0
64299	False	0	0	0	0	1	1	0	0	0
64340	False	0	0	0	0	1	1	0	0	0
64346	True	-887272	887272	0	0	0	0	300	300	300
64347	True	-887272	887272	0	0	1	1	1000	500	500
64354	False	0	0	0	0	0	0	0	0	0
64367	True	-887272	887272	0	0	0	0	300	300	300
64386	False	0	0	0	0	1	0	0	0	0
64389	False	0	0	0	0	1	0	0	0	0
64401	True	-887272	887272	0	0	0	0	2500	2500	300
64402	False	0	0	0	0	0	0	0	0	0
64420	False	0	0	0	0	0	0	0	0	0
64421	True	-887272	887272	0	0	1	0	100	50	50
64427	True	-887272	887272	0	0	1	0	100	50	50
64429	False	0	0	0	0	0	0	0	0	0
64443	True	-887272	887272	0	0	0	0	300	300	300
64444	True	-887272	887272	0	0	1	1	1000	500	500
64445	True	-887272	887272	0	0	1	0	100	50	50
64452	True	-887272	887272	0	0	0	0	300	300	300
64453	False	0	0	0	0	1	1	0	0	0
64454	True	-887272	887272	0	0	1	1	1000	500	500
64462	True	-887272	887272	0	0	0	0	300	300	300
64465	True	-887272	887272	0	0	1	1	1000	500	500
64468	True	-887272	887272	0	0	0	0	300	300	300
64501	True	-887272	887272	0	0	0	0	300	300	300
64502	True	-887272	887272	0	0	1	1	1000	500	500
64508	False	0	0	0	0	0	0	0	0	0
64513	True	-887272	887272	0	0	0	0	300	300	300
64537	False	0	0	0	0	1	1	0	0	0
64559	False	0	0	0	0	3	2	0	0	0
64579	False	0	0	0	0	0	0	0	0	0
64580	True	-887272	887272	0	0	0	0	100	50	50
64581	False	0	0	0	0	2	1	0	0	0
64584	True	-887272	887272	0	0	0	0	300	300	300
64585	True	-887272	887272	0	0	1	1	1000	500	500
64590	True	-887272	887272	0	0	1	0	100	50	50
64604	True	-887272	887272	0	0	0	0	300	300	300
64606	True	-887272	887272	0	0	1	1	1000	500	500
64609	False	0	0	0	0	1	1	0	0	0
64614	True	-887272	887272	0	0	2	2	200	100	100
64620	False	0	0	0	0	3	2	0	0	0
64649	False	0	0	0	0	0	0	0	0	0
64649	False	0	0	0	0	0	0	0	0	0
64271	True	-887272	887272	0	0	2	1	100	50	50
64684	False	0	0	0	0	2	1	0	0	0
64693	False	0	0	0	0	0	0	0	0	0
64694	False	0	0	0	0	0	0	0	0	0
64698	True	-887272	887272	0	0	0	0	300	300	300
64693	False	0	0	0	0	0	0	0	0	0
64724	False	0	0	0	0	2	1	0	0	0
64777	True	-887272	887272	0	0	3	2	300	50	50
64786	True	-887272	887272	0	0	8	7	1000	500	500
64789	True	-887272	887272	0	0	3	2	300	50	50
64790	True	-887272	887272	0	0	7	6	100	50	50
64791	False	0	0	0	0	6	6	0	0	0
64797	True	-887272	887272	0	0	8	7	100	50	50
64830	False	0	0	0	0	0	0	0	0	0
64836	False	0	0	0	0	5	4	0	0	0
64862	False	0	0	0	0	0	0	0	0	0
64870	False	0	0	0	0	7	7	0	0	0
64888	False	0	0	0	0	0	0	0	0	0
64889	True	-887272	887272	0	0	2	2	200	100	100
64891	False	0	0	0	0	0	0	0	0	0
64906	True	-887272	887272	0	0	3	2	300	50	50
64923	True	-887272	887272	0	0	2	2	100	50	50
64940	True	-887272	887272	0	0	3	2	300	50	50
64944	True	-887272	887272	0	0	0	0	300	300	300
64945	True	-887272	887272	0	0	1	1	1000	500	500
64950	False	0	0	0	0	0	0	0	0	0
64957	False	0	0	0	0	2	1	0	0	0
64958	False	0	0	0	0	0	0	0	0	0
64978	True	-887272	887272	0	0	8	7	1000	500	500
64985	True	-887272	887272	0	0	8	7	100	50	50
64994	False	0	0	0	0	10	9	0	0	0
64957	True	-887272	887272	-150	100	2	1	100	50	50
65000	False	0	0	0	0	0	0	0	0	0
65012	True	-887272	887272	0	0	7	6	100	50	50
65022	False	0	0	0	0	10	9	0	0	0
65091	False	0	0	0	0	3	3	0	0	0
65139	False	0	0	0	0	10	9	0	0	0
65155	True	-887272	887272	0	0	2	2	200	100	100
65241	True	-887272	887272	0	0	15	14	100	50	50
65261	False	0	0	0	0	0	0	0	0	0
65261	True	-887272	887272	0	0	0	0	50	50	50
65287	True	-887272	887272	0	0	0	0	50	50	50
65297	True	-887272	887272	0	0	2	1	100	50	50
65299	True	-887272	887272	0	0	2	2	200	100	100
65321	True	-887272	887272	0	0	0	0	300	300	300
65411	True	-887272	887272	0	0	1	0	300	50	50
65447	True	-887272	887272	0	0	2	2	200	100	100
65486	True	-887272	887272	0	0	0	0	2500	2500	300
65491	False	0	0	0	0	2	1	0	0	0
65530	True	-887272	887272	0	0	0	0	2500	2500	300
65590	True	-887272	887272	0	0	2	1	100	50	50
65592	True	-887272	887272	0	0	0	0	2500	2500	300
65612	True	-887272	887272	0	0	0	0	2500	2500	300
65624	True	-887272	887272	0	0	1	0	300	50	50
65697	False	0	0	0	0	0	0	0	0	0
65703	True	-887272	887272	0	0	0	0	2500	2500	300
65706	False	0	0	0	0	0	0	0	0	0
65710	True	-887272	887272	0	0	0	0	2500	2500	300
65713	True	-887272	887272	0	0	1	1	100	50	50
65759	True	-887272	887272	0	0	0	0	2500	2500	300
65769	False	0	0	0	0	10	9	0	0	0
65787	True	-887272	887272	0	0	0	0	2500	2500	300
65769	True	-887272	887272	200	200	10	9	100	50	50
65769	True	-887272	887272	200	200	10	9	100	50	50
65801	False	0	0	0	0	2	1	0	0	0
65801	True	-887272	887272	200	200	2	1	100	50	50
65801	True	-887272	887272	200	200	2	1	100	50	50
65817	False	0	0	0	0	0	0	0	0	0
65826	True	-887272	887272	0	0	0	0	2500	2500	300
65817	True	-887272	887272	0	0	0	0	50	10	10
65873	True	-887272	887272	0	0	0	0	2500	2500	300
65896	True	-887272	887272	0	0	0	0	100	10	10
65898	False	0	0	0	0	0	0	0	0	0
65896	True	-887272	887272	0	0	0	0	100	10	10
65915	True	-887272	887272	0	0	2	2	200	100	100
65896	True	-887272	887272	0	0	0	0	100	10	10
65957	True	-887272	887272	0	0	0	0	2500	2500	300
65896	True	-887272	887272	0	0	0	0	100	10	10
65983	True	-887272	887272	0	0	0	0	100	10	10
65998	True	-887272	887272	0	0	2	2	200	100	100
66001	True	-887272	887272	0	0	1	1	100	50	50
66015	True	-887272	887272	0	0	0	0	100	10	10
66027	False	0	0	0	0	3	2	0	0	0
66041	False	0	0	0	0	10	9	0	0	0
66050	True	-887272	887272	0	0	0	0	2500	2500	300
66053	True	-887272	887272	0	0	0	0	2500	2500	300
66058	True	-887272	887272	0	0	2	1	100	50	50
66068	True	-887272	887272	0	0	3	2	100	50	50
66089	True	-887272	887272	0	0	0	0	2500	2500	300
66110	True	-887272	887272	0	0	10	9	100	50	50
66151	False	0	0	0	0	0	0	0	0	0
66156	False	0	0	0	0	0	0	0	0	0
66156	True	-887272	887272	10	10	0	0	100	50	50
66164	True	-887272	887272	0	0	0	0	2500	2500	300
66015	True	-887272	887272	0	0	0	0	100	10	10
66210	True	-887272	887272	0	0	0	0	2500	2500	300
66232	True	-887272	887272	0	0	1	1	100	50	50
66250	True	-887272	887272	10	10	0	0	100	50	50
66254	True	-887272	887272	0	0	0	0	2500	2500	300
66280	False	0	0	0	0	0	0	0	0	0
66290	False	0	0	0	0	2	1	0	0	0
66322	True	-887272	887272	0	0	0	0	2500	2500	300
66336	False	0	0	0	0	1	0	0	0	0
66352	True	-887272	887272	0	0	0	0	100	10	10
66362	True	-887272	887272	0	0	0	0	2500	2500	300
66383	True	-887272	887272	0	0	0	0	2500	2500	300
66445	True	-887272	887272	0	0	1	0	100	50	50
66462	True	-887272	887272	0	0	1	0	100	5	5
64923	True	-887272	887272	0	0	2	2	100	50	50
66537	True	-887272	887272	0	0	0	0	2500	2500	300
66538	False	0	0	0	0	0	0	0	0	0
66554	True	-887272	887272	0	0	0	0	2500	2500	300
66586	True	-887272	887272	0	0	0	0	300	300	300
66587	True	-887272	887272	0	0	0	0	2500	2500	300
66597	True	-887272	887272	0	0	0	0	2500	2500	300
66608	False	0	0	0	0	1	1	0	0	0
66611	False	0	0	0	0	3	2	0	0	0
66644	False	0	0	0	0	0	0	0	0	0
66672	False	0	0	0	0	0	0	0	0	0
66675	True	-887272	887272	0	0	0	0	2500	2500	300
66679	True	-887272	887272	0	0	1	0	300	50	50
66691	False	0	0	0	0	0	0	0	0	0
66704	True	-887272	887272	0	0	0	0	2500	2500	300
66462	True	-887272	887272	0	0	1	0	10	5	5
66751	True	-887272	887272	0	0	1	0	10	5	5
66762	True	-887272	887272	0	0	0	0	2500	2500	300
66823	True	-887272	887272	0	0	0	0	2500	2500	300
66830	False	0	0	0	0	1	0	0	0	0
61814	False	0	0	0	0	0	0	0	0	0
66836	False	0	0	0	0	0	0	0	0	0
66840	False	0	0	0	0	7	7	0	0	0
66845	True	-887272	887272	0	0	1	0	100	50	50
66848	False	0	0	0	0	0	0	0	0	0
66862	False	0	0	0	0	0	0	0	0	0
66864	False	0	0	0	0	0	0	0	0	0
66867	True	-887272	887272	0	0	1	0	300	50	50
66869	False	0	0	0	0	1	1	0	0	0
66885	True	-887272	887272	0	0	0	0	2500	2500	300
66889	True	-887272	887272	0	0	0	0	100	50	50
66909	True	-887272	887272	0	0	5	8	100	50	50
66930	True	-887272	887272	0	0	6	5	100	20	20
66932	True	-887272	887272	0	0	0	0	2500	2500	300
66933	True	-887272	887272	0	0	2	3	100	50	50
66942	True	-887272	887272	0	0	4	3	100	50	50
66947	True	-887272	887272	0	0	2	3	100	50	50
66957	True	-887272	887272	0	0	8	10	100	20	20
66960	True	-887272	887272	0	0	7	6	100	50	50
66961	True	-887272	887272	0	0	2	2	100	50	50
66965	True	-887272	887272	0	0	10	9	100	20	20
66968	True	-887272	887272	0	0	0	0	100	50	50
66969	True	-887272	887272	0	0	0	0	2500	2500	300
66977	True	-887272	887272	0	0	4	4	50	300	20
66980	True	-887272	887272	0	0	0	0	100	10	10
66987	True	-887272	887272	0	0	10	8	50	50	50
66989	True	-887272	887272	0	0	0	0	2500	2500	300
66997	True	-887272	887272	0	0	4	15	50	20	20
67003	True	-887272	887272	0	0	6	12	50	20	20
67009	True	-887272	887272	0	0	3	2	100	50	50
67014	True	-887272	887272	0	0	0	0	100	50	50
67020	True	-887272	887272	0	0	9	11	50	20	20
67027	True	-887272	887272	0	0	8	19	50	20	20
67035	True	-887272	887272	0	0	9	9	50	20	20
67039	False	0	0	0	0	0	0	0	0	0
67050	True	-887272	887272	0	0	6	8	50	20	20
67053	False	0	0	0	0	1	1	0	0	0
67054	True	-887272	887272	0	0	0	0	2500	2500	300
67061	True	-887272	887272	0	0	3	2	100	50	50
67063	True	-887272	887272	0	0	2	1	100	50	50
67064	True	-887272	887272	0	0	5	17	50	20	20
67068	True	-887272	887272	0	0	6	5	50	10	10
67070	True	-887272	887272	0	0	1	1	100	50	50
67063	True	-887272	887272	0	0	2	1	100	50	50
67074	True	-887272	887272	0	0	7	10	50	10	10
67081	False	0	0	0	0	0	0	0	0	0
67086	True	-887272	887272	0	0	4	3	50	10	10
67092	True	-887272	887272	0	0	3	2	100	50	50
67093	True	-887272	887272	0	0	0	0	2500	2500	300
67096	True	-887272	887272	0	0	6	9	50	10	10
67104	True	-887272	887272	0	0	8	9	50	10	10
67107	True	-887272	887272	0	0	6	15	50	10	10
67114	True	-887272	887272	0	0	6	11	50	10	10
67120	False	0	0	0	0	0	0	0	0	0
67122	False	0	0	0	0	0	0	0	0	0
67125	True	-887272	887272	0	0	9	13	50	10	10
67128	True	-887272	887272	0	0	0	0	2500	2500	300
67129	True	-887272	887272	0	0	9	8	50	10	10
67132	True	-887272	887272	0	0	6	22	50	10	10
67142	True	-887272	887272	0	0	4	4	50	10	10
67153	True	-887272	887272	0	0	6	10	50	10	10
67159	True	-887272	887272	0	0	4	13	50	10	10
67166	True	-887272	887272	0	0	6	19	50	10	10
67009	True	-887272	887272	0	0	3	2	100	50	50
67172	True	-887272	887272	0	0	3	2	100	50	50
67178	True	-887272	887272	0	0	6	5	50	10	10
67180	True	-887272	887272	0	0	6	5	100	20	20
67181	True	-887272	887272	0	0	7	8	50	10	10
67189	True	-887272	887272	0	0	0	0	2500	2500	300
67193	True	-887272	887272	0	0	7	9	50	10	10
67196	True	-887272	887272	0	0	0	0	2500	2500	300
67202	False	0	0	0	0	0	0	0	0	0
67206	True	-887272	887272	0	0	7	6	50	10	10
67216	True	-887272	887272	0	0	0	0	2500	2500	300
67217	True	-887272	887272	0	0	4	5	50	10	10
67202	True	-887272	887272	31	31	11	10	100	50	50
67222	True	-887272	887272	0	0	0	0	2500	2500	300
67223	True	-887272	887272	0	0	3	4	50	10	10
67234	True	-887272	887272	0	0	9	9	50	10	10
67243	True	-887272	887272	0	0	7	6	50	10	10
67247	True	-887272	887272	0	0	4	4	100	50	50
67251	True	-887272	887272	0	0	3	10	50	10	10
67254	True	-887272	887272	0	0	9	8	100	50	50
67255	True	-887272	887272	0	0	0	0	2500	2500	300
66840	False	0	0	0	0	0	0	0	0	0
67122	True	-887272	887272	0	0	9	27	50	10	10
67265	False	0	0	0	0	7	6	0	0	0
67279	False	0	0	0	0	0	0	0	0	0
67290	True	-887272	887272	0	0	4	4	50	300	20
67291	True	-887272	887272	0	0	3	2	100	50	50
67294	True	-887272	887272	0	0	10	9	50	10	10
67298	False	0	0	0	0	0	0	0	0	0
67307	True	-887272	887272	0	0	0	0	2500	2500	300
67279	True	-887272	887272	0	0	6	5	1000	500	500
67315	True	-887272	887272	0	0	6	6	100	50	50
67325	True	-887272	887272	0	0	2	1	100	50	50
67352	True	-887272	887272	0	0	4	3	50	10	10
67355	False	0	0	0	0	0	0	0	0	0
67359	True	-887272	887272	0	0	2	2	200	100	100
67360	True	-887272	887272	0	0	0	0	100	10	10
67368	False	0	0	0	0	1	0	0	0	0
67383	True	-887272	887272	0	0	0	0	100	10	10
67392	True	-887272	887272	0	0	3	2	100	50	50
67393	True	-887272	887272	0	0	0	0	2500	2500	300
67431	False	0	0	0	0	1	0	0	0	0
67434	True	-887272	887272	0	0	2	3	100	50	50
67436	True	-887272	887272	0	0	0	0	100	10	10
67442	True	-887272	887272	0	0	2	2	100	50	50
67443	True	-887272	887272	0	0	0	0	2500	2500	300
67446	True	-887272	887272	0	0	3	2	100	50	50
67464	True	-887272	887272	0	0	6	5	50	10	10
67466	True	-887272	887272	0	0	4	4	50	10	10
67468	True	-887272	887272	0	0	3	2	100	50	50
67597	False	0	0	0	0	0	0	0	0	0
67606	True	-887272	887272	0	0	5	8	100	50	50
67608	True	-887272	887272	0	0	4	3	50	10	10
67610	True	-887272	887272	0	0	4	4	100	50	50
67615	False	0	0	0	0	1	1	0	0	0
67618	True	-887272	887272	0	0	0	0	2500	2500	300
67122	True	-887272	887272	0	0	9	27	50	10	10
67625	True	-887272	887272	0	0	2	2	200	100	100
67630	True	-887272	887272	0	0	3	2	100	50	50
67636	True	-887272	887272	0	0	2	3	100	50	50
67640	False	0	0	0	0	1	0	0	0	0
67644	True	-887272	887272	0	0	6	5	100	50	50
67649	True	-887272	887272	0	0	9	9	100	50	50
67652	True	-887272	887272	0	0	2	2	200	100	100
67654	True	-887272	887272	0	0	9	8	100	50	50
67659	True	-887272	887272	0	0	9	9	100	50	50
67662	True	-887272	887272	0	0	10	9	50	10	10
67667	True	-887272	887272	200	200	10	9	100	50	50
66997	True	-887272	887272	0	0	4	15	50	20	20
67132	True	-887272	887272	0	0	6	22	50	10	10
67064	True	-887272	887272	0	0	5	17	50	20	20
67166	True	-887272	887272	0	0	6	19	50	10	10
67003	True	-887272	887272	0	0	6	12	50	20	20
66965	True	-887272	887272	0	0	10	9	100	20	20
67679	False	0	0	0	0	1	0	0	0	0
67107	True	-887272	887272	0	0	6	15	50	10	10
67180	True	-887272	887272	0	0	6	5	100	20	20
67104	True	-887272	887272	0	0	8	9	50	10	10
67251	True	-887272	887272	0	0	3	10	50	10	10
67159	True	-887272	887272	0	0	4	13	50	10	10
67050	True	-887272	887272	0	0	6	8	50	20	20
67193	True	-887272	887272	0	0	7	9	50	10	10
67234	True	-887272	887272	0	0	9	9	50	10	10
67688	True	-887272	887272	0	0	0	0	100	10	10
67027	True	-887272	887272	0	0	8	19	50	20	20
67181	True	-887272	887272	0	0	7	8	50	10	10
67125	True	-887272	887272	0	0	9	13	50	10	10
67020	True	-887272	887272	0	0	9	11	50	20	20
66957	True	-887272	887272	0	0	8	10	100	20	20
67217	True	-887272	887272	0	0	4	5	50	10	10
67704	True	-887272	887272	0	0	0	0	100	10	10
67714	True	-887272	887272	0	0	0	0	100	10	10
67736	False	0	0	0	0	1	1	0	0	0
67741	False	0	0	0	0	2	1	0	0	0
67743	True	-887272	887272	0	0	3	2	100	50	50
67744	True	-887272	887272	0	0	0	0	2500	2500	300
65801	True	-887272	887272	100	100	2	1	100	50	50
67755	True	-887272	887272	0	0	2	1	100	50	50
67763	True	-887272	887272	0	0	6	5	100	50	50
67764	True	-887272	887272	0	0	6	5	100	50	50
67766	True	-887272	887272	0	0	0	0	100	50	50
67767	True	-887272	887272	0	0	10	9	100	50	50
67777	True	-887272	887272	0	0	0	0	100	10	10
67787	True	-887272	887272	0	0	2	2	200	100	100
67803	False	0	0	0	0	1	0	0	0	0
67035	True	-887272	887272	0	0	9	9	50	20	20
67206	True	-887272	887272	0	0	7	6	50	10	10
67114	True	-887272	887272	0	0	6	11	50	10	10
67096	True	-887272	887272	0	0	6	9	50	10	10
67153	True	-887272	887272	0	0	6	10	50	10	10
67243	True	-887272	887272	0	0	7	6	50	10	10
66987	True	-887272	887272	0	0	10	8	50	50	50
67074	True	-887272	887272	0	0	7	10	50	10	10
67178	True	-887272	887272	0	0	6	5	50	10	10
67821	True	-887272	887272	0	0	0	0	2500	2500	300
67837	False	0	0	0	0	2	1	0	0	0
67865	True	-887272	887272	0	0	0	0	2500	2500	300
67129	True	-887272	887272	0	0	9	8	50	10	10
67870	True	-887272	887272	0	0	2	2	200	100	100
67129	True	-887272	887272	0	0	9	8	50	10	10
67662	True	-887272	887272	0	0	10	9	50	10	10
67464	True	-887272	887272	0	0	6	5	50	10	10
67290	True	-887272	887272	0	0	4	4	50	300	20
67877	True	-887272	887272	0	0	6	5	100	50	50
67466	True	-887272	887272	0	0	4	4	50	10	10
67352	True	-887272	887272	0	0	4	3	50	10	10
67392	True	-887272	887272	0	0	3	2	100	50	50
67254	True	-887272	887272	0	0	9	8	100	50	50
67888	True	-887272	887272	0	0	2	2	200	100	100
67894	True	-887272	887272	0	0	0	0	100	10	10
67897	True	-887272	887272	0	0	2	1	100	50	50
67910	False	0	0	0	0	4	4	0	0	0
67913	True	-887272	887272	0	0	0	0	100	10	10
67919	True	-887272	887272	0	0	10	9	100	50	50
67925	True	-887272	887272	0	0	10	9	100	20	20
67926	True	-887272	887272	0	0	6	5	100	20	20
67930	True	-887272	887272	0	0	6	8	50	20	20
67932	True	-887272	887272	0	0	4	4	50	300	20
67934	True	-887272	887272	0	0	4	3	50	10	10
67935	True	-887272	887272	0	0	3	2	100	50	50
67938	True	-887272	887272	0	0	7	6	50	10	10
67939	True	-887272	887272	0	0	6	5	50	10	10
67954	True	-887272	887272	0	0	8	10	100	20	20
67958	True	-887272	887272	0	0	9	9	50	20	20
67959	True	-887272	887272	0	0	7	6	50	10	10
67960	True	-887272	887272	0	0	3	2	100	50	50
67978	True	-887272	887272	100	100	2	1	100	50	50
67993	True	-887272	887272	0	0	0	0	100	50	50
68010	True	-887272	887272	0	0	8	9	50	10	10
68012	True	-887272	887272	0	0	9	8	50	10	10
68020	True	-887272	887272	0	0	6	9	50	10	10
68029	False	0	0	0	0	0	0	0	0	0
68030	False	0	0	0	0	0	0	0	0	0
68037	True	-887272	887272	0	0	9	11	50	20	20
68046	True	-887272	887272	0	0	3	2	100	50	50
68062	True	-887272	887272	0	0	6	12	50	20	20
68065	False	0	0	0	0	0	0	0	0	0
68066	True	-887272	887272	0	0	6	5	50	10	10
68068	True	-887272	887272	0	0	3	2	100	50	50
68071	False	0	0	0	0	0	0	0	0	0
68076	True	-887272	887272	0	0	4	4	50	10	10
68078	True	-887272	887272	0	0	4	3	50	10	10
68092	True	-887272	887272	0	0	9	9	50	10	10
68098	False	0	0	0	0	6	5	0	0	0
68102	True	-887272	887272	0	0	7	8	50	10	10
